,actual,LGBM
227698,345.0,340.33269721110236
425117,0.0,0.8187991322404453
167111,300.0,340.80114290279425
404043,272.46,263.4266101795664
326409,150.0,129.1111970558883
404752,335.0,327.1772919980685
344188,400.0,388.82967059647405
382290,476.0,477.89102612819346
318062,100.0,94.40171403060518
153757,40.0,96.69016996064597
180504,0.0,-2.8607723884620535
132027,0.0,0.18652926659508912
61155,121.0,185.90416715808857
33638,358.4,235.50315862783563
100472,169.0,179.72348834224195
350415,700.0,689.1941828261635
164125,187.5,156.27370955571874
12256,75.0,139.99774596975863
178114,140.0,156.40880691054775
143861,143.75,194.3789331278872
358773,275.0,263.30881278564516
339734,607.5,592.3024940841007
46459,241.0,199.36544200374271
424994,0.0,-0.48841132298734685
11965,85.0,125.72617386848424
8094,350.0,331.74018162559616
289413,133.5,153.5547289998701
236016,485.0,479.96597046442685
373981,199.86,93.7902464645954
128487,84.95,129.0681802385616
106157,300.0,228.29355596018826
344011,500.0,355.52207907933916
138869,365.0,365.87063094257854
3053,176.5,249.8918696726254
68774,386.0,381.5532063579786
259322,0.0,-0.4888998567037624
2193,236.57,237.10146439717494
261228,150.0,141.11341010149303
241706,200.0,155.4076250522891
186179,630.0,597.4826711024081
311460,125.0,152.38639459535975
412007,575.0,550.5708608044248
47306,150.0,201.12934689008756
387683,624.0,628.9560913922439
114860,176.25,209.05738000542746
273650,125.0,140.20397048649104
256731,160.0,149.3589473357237
382885,436.0,426.97887452926324
176439,467.5,432.35873599459046
133279,200.0,154.2846709960565
315585,100.0,93.76462384023449
377514,67.5,97.45893536941577
328913,0.0,4.512019042312018
36209,275.0,252.73572229293416
402826,159.5,107.30816678345967
334003,525.75,524.1600335150101
245915,200.0,171.9191567689942
419555,0.0,-0.5449680453322423
66364,294.5,265.93439860899224
225911,150.0,113.54611128014062
162577,700.0,685.1186759466251
412299,160.0,159.70199524121927
97835,225.0,203.1022846055064
44208,355.0,202.15462188891271
251623,0.0,5.177692512007028
116353,277.0,185.34875079052551
285600,185.23,164.1375205397551
424890,0.0,0.30927847841163963
221915,132.86,127.32639498397108
273943,160.0,163.19086587226604
63080,110.0,167.42547562546326
52090,390.0,389.3535456382939
240832,180.0,174.67484000800926
184690,277.5,273.5022708431228
237467,250.0,227.51810410302593
213213,105.0,186.6770156289335
253262,70.0,136.44161803393212
351135,108.5,144.74572471317146
101270,104.0,129.20069367988089
94838,131.0,159.0659531273461
218553,543.36,658.0559178070461
133802,377.0,368.47079480986366
399405,0.0,5.783220577928802
404709,69.0,110.85727836737182
99905,170.0,178.80618509812697
296854,105.0,154.75594561538304
405227,259.0,253.94828992120134
369269,413.6,402.87471650943166
95133,176.0,205.43709312452384
183587,469.93,462.44107589935373
101172,300.0,202.1379966075905
228864,200.0,152.48875337342054
271315,125.0,165.7971148854315
342594,300.0,300.5611664799431
233954,500.0,495.75499714027154
297456,0.0,-0.22747632166114062
79462,244.1,198.8845290703453
196574,523.0,518.379048048491
210278,215.0,106.64687590186799
318477,95.0,95.85575695347181
250626,90.0,125.25608722901404
352433,240.0,192.620926008546
242259,200.0,173.25893446818762
210041,170.0,189.7659742445724
391513,690.0,649.4088410985524
66585,140.0,169.03679960092373
184152,150.0,173.32110512299897
186572,281.09,302.8949322768986
35251,470.0,444.0585047336856
96590,197.5,191.96802448961037
150816,702.32,688.7066551127824
114931,217.0,202.14228390968236
89253,125.0,145.36665525585124
192359,200.0,159.1541233436098
2919,250.0,168.9440975545039
426807,658.8,645.3888884582167
155031,200.0,144.93180067640893
178683,292.38,271.1853854395216
284110,410.0,414.09484396913695
196598,197.5,164.22280958180872
191813,260.0,254.23198153422453
258426,235.28,226.45979081659377
213226,125.0,146.06231389871593
371406,450.0,442.8162807263816
312830,200.0,186.01942903394092
147190,148.75,157.92882915906895
420069,302.6,300.09095064856217
188065,120.0,177.90707431447504
218103,197.98,186.87166948768677
51647,385.0,385.17833430277136
236685,309.31,307.5720382641032
74511,680.0,662.8640917367475
225646,93.97,112.74566684401894
96433,112.5,220.80466288121903
41532,318.0,207.09746796724957
288762,235.0,158.3020248518673
183593,185.0,137.87298232354613
132313,0.0,0.8480651291437399
6552,80.0,97.75597003229092
192230,270.0,272.9457045364676
422887,124.0,121.61480258065778
401926,0.0,3.718949791389623
352827,602.5,589.7412594456149
235407,450.0,450.0595570826192
264759,85.0,146.40560452022476
168325,85.0,168.4770650544018
426500,0.0,-2.310601071495933
293769,85.0,162.39454313392088
5331,282.0,231.34596410725035
413425,0.0,3.2211390500059642
179753,475.0,476.2632149516589
312989,165.0,163.7033766365777
38546,678.97,632.2823788265962
268647,530.0,532.0199870186466
165366,200.0,186.7237894261818
96725,203.0,255.52407803244898
166488,70.0,144.28187196601536
41803,360.0,328.05816397933773
405248,313.0,314.0218302135785
24001,217.5,259.1709050517888
32028,199.93,232.7198866283965
177889,394.87,388.6625275834816
37783,297.12,146.47210751809524
189981,190.0,142.59759503627424
247382,200.0,145.30749478021508
211444,246.75,187.4571587913206
108773,456.0,456.33327657635726
10731,90.0,173.21974818377367
313851,250.0,240.50459885392354
399893,216.3,204.91097080835533
302546,200.0,176.20029970803688
414648,135.0,165.8527242931664
185635,607.86,581.229567405348
305612,250.0,209.31060685360643
65066,552.0,533.7161615074938
181991,230.0,216.69738242610336
196493,304.5,312.2624319308086
161715,120.0,135.93995145875837
52688,350.5,284.69369638307757
284090,235.0,153.84232248942058
85031,260.0,248.62000714891843
309255,90.0,106.55037554561459
270931,350.0,329.8565434299154
128547,260.0,264.6717326999587
251889,0.0,-1.6620911108540113
205201,292.5,267.01629032770336
397293,0.0,7.039574747424683
68698,300.0,160.0921013538295
381927,511.62,514.6430938301734
78936,375.0,398.2323780335415
271275,275.0,262.3608069871214
134876,275.0,480.0234700621955
426382,555.0,557.13441012572
379989,0.0,106.8362895899955
425637,395.0,396.8585276203808
396052,35.0,265.0024126575302
337907,237.5,156.59458982551678
317738,150.0,138.7309372152109
399889,35.0,223.64347505925062
331718,175.0,162.34152746466694
187931,550.0,536.0226330692574
258756,562.5,553.601761650639
66449,349.0,289.6393227147731
19980,205.0,235.3114056393723
13220,121.0,154.18871648801058
278306,0.0,2.3666488402445482
294447,147.25,185.47049154109146
367090,575.0,573.5670681088465
235114,177.84,163.20247833651936
368482,185.0,111.7884414861913
328826,600.0,596.9682965847472
279858,300.0,267.2029136429706
265872,134.0,137.86430914015406
236845,195.0,144.61760276218956
317558,150.0,143.3934940780621
310794,150.0,152.6429825726347
244415,180.95,155.46487541108047
182831,308.75,308.61743900299325
326372,0.0,92.6021496562375
149028,560.0,536.1640748811991
312473,100.0,133.06569629686427
225842,75.0,113.82602351601987
188973,195.0,149.56016683697717
78577,300.0,250.22422580178306
311530,125.0,150.36127997194097
184299,50.0,135.31507069879424
174935,70.0,102.5685231548925
111468,80.0,82.10676417489181
143826,94.82,197.8309756457202
229681,186.8,174.95735325560304
267963,400.0,389.74618860178543
327806,150.0,137.62117712572595
11981,150.0,128.2299709815962
412422,133.93,102.04883577521315
388139,150.0,121.66239957767985
319228,200.0,185.36173504792626
83770,657.0,652.5784831264791
208462,250.0,193.43288839310856
254191,86.36,92.37822167880294
323749,250.0,251.61805043865914
330855,100.0,96.58313142144902
287058,147.5,133.51152718825372
368529,0.0,3.6353715044257795
106427,168.0,139.2130661787459
319877,89.0,84.7551659002741
259840,200.0,169.23268303738618
282754,390.0,387.25609711756863
16408,100.0,102.39195996261857
40152,565.0,574.1540032440398
397914,150.0,116.14158406528973
388931,144.95,117.770437723209
166551,149.5,148.93760919858642
360132,493.88,453.3851212188916
195522,530.0,528.521055606329
143806,105.0,178.0346386842996
86585,190.0,166.08425576648548
158403,0.0,3.038807340238389
248773,155.0,114.93968801991866
416220,270.0,278.9771770359135
321673,0.0,89.63311489817485
314793,100.0,93.95961913089081
24360,360.0,238.08406764067286
169552,372.41,374.8482677269714
68049,138.0,160.44341067577744
66565,300.0,185.28146599522677
9663,113.76,231.7866952578564
411752,240.0,236.04043005090196
384178,190.0,151.69495964865425
166659,535.0,525.9476454423686
114153,250.0,237.875333391254
108482,211.4,160.60050082211905
155924,140.0,142.0510096207955
203716,145.0,159.2643923871474
196235,127.5,137.97104619542807
419671,136.5,177.42511822326333
135844,190.0,190.14702591980978
233874,715.0,656.4808028779544
200562,185.0,171.7529154011947
257102,150.0,154.0510942114975
35462,360.0,312.607518973892
219819,200.0,192.3165289121966
384042,0.0,-2.8048279440263113
165042,105.0,150.41892164484162
50627,105.17,142.4134977715804
335589,250.0,252.2257829827171
113366,166.0,263.24811790913134
98684,234.0,196.95646079292834
232663,250.0,225.80456587937286
208198,229.0,188.21052273963747
420311,0.0,0.9930130288765179
111979,0.0,-1.6527135915480586
163375,708.0,705.2349779030685
424480,0.0,0.39408599223434054
118503,151.0,122.03077167507507
276045,450.0,420.10060868473994
286036,0.0,-0.27973042255207525
401807,245.0,224.14477412336262
8044,171.5,214.13527662907953
300310,164.8,135.9421507476428
275609,250.0,200.11493705840806
286682,170.0,182.64553802108358
373411,400.0,374.65668641835936
114855,400.0,388.2824568030289
51190,287.05,268.06906770657986
136083,200.0,155.1645831559593
118903,110.0,131.23065249004054
74634,121.0,160.86983842900165
279419,225.0,232.8076633236859
295468,148.75,165.2660055043265
192414,150.0,153.03864555250766
349802,551.0,552.5561114382723
105938,80.0,209.96313451543753
376074,215.65,200.07965844219527
125825,575.0,573.7462868816317
202770,350.0,327.7816582442815
14881,205.0,200.59681023679482
246954,405.0,393.48580459125105
130746,0.0,0.2707403967101796
392874,445.0,417.52954804700477
202585,95.0,170.75705617007466
310492,100.0,160.17548169557722
229997,85.0,140.63718546259372
329820,350.0,337.52633676652306
223191,200.0,178.07591199038296
352610,625.5,623.4421027290591
411568,219.5,223.41017136194466
200769,166.5,187.9242213083182
324899,50.0,90.63701792084727
359700,50.0,78.71187636307441
79999,110.0,131.174124832169
137217,525.0,494.08696293365176
55640,200.0,129.1122387947525
280012,170.74,155.72651835305157
275218,428.0,417.368279908242
94782,317.9,220.4088520345557
298617,0.0,-0.03623727434793516
248456,90.0,163.62022456749673
123571,125.0,144.0103471644013
377360,139.5,120.51948395122555
216439,334.0,333.64882233169186
414777,250.0,215.79814991074525
205951,160.0,164.6689059986586
156689,199.78,163.27331090144034
4157,149.5,138.65538872397573
187013,79.95,149.49681938712084
373439,565.0,519.112408667045
306592,250.0,208.36462933472902
169331,200.0,191.51540550085818
386774,80.0,95.93788764643955
306858,225.0,173.416277847955
332503,425.0,422.60375923834005
115211,75.0,152.34696601820045
292961,216.25,157.69198113923383
311013,175.0,152.0365499368592
265517,200.0,186.54579887020873
358852,191.6,201.88550478206253
7472,264.0,306.9003652721003
385786,495.17,496.5133549391345
214860,80.0,100.30847954935423
103879,230.0,174.71750223974405
22895,330.0,297.44559612616064
297792,0.0,1.0672672308754054
237112,200.0,169.46730685967364
148826,0.0,4.07455763284612
372115,220.0,185.21272572044288
247083,160.0,199.0791126418413
165071,335.5,314.30315415364663
263309,200.0,178.13666251354448
117858,298.0,152.66438555611668
347839,160.0,179.81933221600715
405897,85.0,106.35259000280476
169009,165.0,142.96984054082057
367580,250.0,183.7051846254309
244891,190.0,180.2203840623899
246702,645.0,635.3785387111079
179790,0.0,1.4423493017160143
318834,80.0,80.92659576343883
133215,199.93,183.05302228384485
34552,349.0,219.04226753494234
401931,170.0,134.99796048462485
153095,416.25,332.89680113184903
421152,250.0,185.42128733414754
223463,399.25,390.8691808902191
71370,182.0,162.15071834384545
179991,445.0,428.7762946897645
130444,0.0,1.5412144324290182
348709,75.0,130.15746133169782
127367,243.34,250.84462523021043
334280,90.0,155.44570132752858
175155,188.99,156.26656861825393
140542,139.3,146.99085507477307
28862,358.0,320.965634831013
406116,185.0,128.26587479041993
127885,195.0,164.83020863481133
158431,265.0,247.96301923300987
417779,150.0,210.81651430807077
57081,340.0,222.2960858453748
149221,142.5,135.2520131237138
177254,192.0,127.14621569047836
86767,375.0,360.30053002447386
59860,250.0,202.2562598006767
258896,382.0,383.7552092916181
251521,90.0,102.31390759614376
218909,130.0,144.5427401170971
141451,200.0,190.72218844044187
50878,302.0,239.4386479563929
57859,152.5,205.37298923658918
157047,200.0,158.73471544996383
368847,0.0,7.026209144031541
224884,0.0,2.1588305887499013
54595,344.68,283.8726934643193
4639,205.0,129.3045635233719
207605,250.0,210.47421976519806
331672,100.0,97.25362681292607
19277,212.0,224.2595585850023
359542,375.0,374.73363576501816
32009,358.0,369.7217813277693
161309,80.0,87.1440510891149
308215,170.0,149.1393042030762
228745,430.0,411.85085144216987
307635,135.0,179.5973966404966
307361,380.0,370.8064618572508
415324,0.0,7.213349296411032
369565,45.0,68.47948989308723
61809,138.0,165.90311192893
209390,135.0,160.09592082179626
233666,90.0,112.66835210305611
272375,300.0,261.71645422632656
347567,323.0,302.5387765716831
276085,108.77,105.2508302456215
11132,113.0,112.58325373405606
423246,200.0,142.89048202872965
248054,200.0,190.77262511962348
20123,482.0,463.20607172254313
291573,90.0,168.60883848703133
296569,135.0,145.09396115255598
352087,327.5,327.7596943347259
238944,650.0,652.5036479875624
52748,295.0,241.5199959058331
422598,50.0,153.9965120100177
393000,292.5,286.58484063353745
262869,189.0,164.79557990336545
226862,135.0,156.06472629049117
208553,150.0,169.22339783438065
129056,200.0,187.24788496828847
385896,150.0,103.90407148725129
226099,650.0,621.0870162408828
124174,100.0,87.97834523697856
79159,277.5,216.9708675084954
314330,100.0,93.91730566901005
107064,209.0,150.8558882300794
416502,85.0,97.55286290864424
45738,175.0,192.45747620594472
185379,385.0,384.23482388772067
306969,75.0,160.07631137870706
83192,199.0,209.1923178684485
360232,249.49,195.79455624799658
329300,175.0,151.30800269940653
297487,0.0,0.7620554032490197
297913,0.0,0.8604843012210918
230286,190.0,177.9374759953633
195283,405.0,404.0549833893319
279546,195.0,193.49385230259634
375810,287.72,288.06703867378764
61249,146.0,155.28690373348698
239735,550.0,539.1217750885189
279166,240.0,182.56056685363325
205887,375.0,379.5200478511468
170613,200.0,188.51732294181355
278296,0.0,0.8755881719845784
233263,120.0,136.56953313375905
368193,506.71,471.1168986306505
334525,204.0,211.0403242898847
54766,593.5,587.5425892845459
104868,499.0,494.20395699883437
40365,242.5,191.1733484822422
139203,109.83,123.57122220932048
373450,641.06,614.51629922207
415154,332.0,482.4562338511367
33731,352.0,256.3810904363221
189657,200.0,188.8011183466996
116644,460.0,444.56903206465074
5489,260.0,194.28835576179586
17825,461.5,460.77746117147103
329823,95.0,74.66548794835327
36691,345.0,245.96612672031443
238147,149.95,137.44471908061098
102237,175.0,156.07240543760037
165155,195.0,143.78525245926667
103466,298.0,173.571084274154
78926,675.0,648.6696344770545
41977,357.0,252.27717515554212
184110,85.0,129.01968052575035
240748,91.97,113.00093141942872
13710,146.0,175.0611613533361
310757,150.0,151.71341283531763
172157,367.5,355.6497458046986
153198,110.0,132.34973589152546
252606,363.0,361.27114646186635
43542,385.0,339.5577593117834
107589,80.0,179.9742939712152
141495,50.0,151.86437913556063
41740,245.0,247.34309793328833
206008,225.5,222.2178099244963
255789,262.5,231.34412571123917
218243,536.0,538.6042200326002
274222,80.0,107.87530627285503
337347,415.0,421.13025286383623
95254,237.5,233.4796449490973
409626,265.0,250.797308194961
9595,260.0,325.11273693044745
212866,123.5,116.88738500330217
386731,660.0,567.4892717208774
